name x1 y1 x2 y2 x3 y3 x4 y4 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727059001_02101_00004_nrcalong_cal.fits 150.238041 2.370808 150.224120 2.337927 150.191073 2.351955 150.204993 2.384836 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727061001_02101_00003_nrcalong_cal.fits 150.273719 2.357684 150.259798 2.324803 150.226751 2.338830 150.240671 2.371712 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727033001_02101_00003_nrcalong_cal.fits 150.510539 2.476745 150.496617 2.443864 150.463567 2.457892 150.477488 2.490773 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727016001_02101_00004_nrcalong_cal.fits 150.168571 2.498664 150.154649 2.465784 150.121599 2.479811 150.135521 2.512692 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727016001_02101_00002_nrcblong_cal.fits 150.145102 2.440743 150.131017 2.407871 150.097941 2.421966 150.112026 2.454838 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727004001_02101_00002_nrcblong_cal.fits 149.940116 2.515279 149.926030 2.482407 149.892953 2.496502 149.907038 2.529374 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727052001_02101_00001_nrcblong_cal.fits 150.043428 2.272692 150.029345 2.239821 149.996273 2.253916 150.010356 2.286787 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727004001_02101_00001_nrcalong_cal.fits 149.958168 2.560590 149.944245 2.527709 149.911194 2.541737 149.925115 2.574618 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727050001_02101_00004_nrcblong_cal.fits 150.014681 2.297724 150.000598 2.264852 149.967525 2.278947 149.981608 2.311819 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727049001_02101_00003_nrcalong_cal.fits 150.068749 2.432220 150.054828 2.399339 150.021780 2.413366 150.035700 2.446247 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727052001_02101_00002_nrcblong_cal.fits 150.044940 2.271991 150.030856 2.239119 149.997785 2.253214 150.011868 2.286086 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727010001_02101_00004_nrcblong_cal.fits 150.046513 2.491324 150.032427 2.458452 149.999351 2.472547 150.013435 2.505419 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727049001_02101_00002_nrcalong_cal.fits 150.063331 2.419610 150.049410 2.386730 150.016362 2.400757 150.030283 2.433638 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727049001_02101_00001_nrcalong_cal.fits 150.061817 2.420312 150.047897 2.387432 150.014848 2.401459 150.028769 2.434340 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727049001_02101_00004_nrcalong_cal.fits 150.067235 2.432922 150.053314 2.400042 150.020266 2.414069 150.034187 2.446950 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727010001_02101_00001_nrcalong_cal.fits 150.060660 2.523324 150.046738 2.490443 150.013687 2.504470 150.027608 2.537351 
/automnt/n23data2/mfranco/jwst/COSMOS-Web_jan_2024/products/pipeline_level2/f277w/jw01727012001_02101_00002_nrcalong_cal.fits 150.096338 2.510197 150.082416 2.477316 150.049366 2.491343 150.063288 2.524224 
